(136, 0.0030887154082367687)
(136, 0.0030887154082367687)
(135, 0.0033616864879322562)
(134, 0.003656495880052896)
(134, 0.003656495880052896)
(134, 0.003656495880052896)
(133, 0.003974674186084996)
(133, 0.003974674186084996)
(133, 0.003974674186084996)
(131, 0.004687703384188438)
(131, 0.004687703384188438)
(130, 0.005086069231012701)
(129, 0.005514840763714726)
(129, 0.005514840763714726)
(129, 0.005514840763714726)
(129, 0.005514840763714726)
(129, 0.005514840763714726)
(128, 0.005976022895005943)
(128, 0.005976022895005943)
(127, 0.006471725588008009)
(127, 0.006471725588008009)
(127, 0.006471725588008009)
(126, 0.007004167149362422)
(125, 0.0075756774442599355)
(125, 0.0075756774442599355)
(124, 0.008188701014374083)
(124, 0.008188701014374083)
(121, 0.010303078962692466)
(121, 0.010303078962692466)
(121, 0.010303078962692466)
(121, 0.010303078962692466)
(120, 0.011108996538242306)
(120, 0.011108996538242306)
(119, 0.0119704699443895)
(118, 0.01289068914400147)
(118, 0.01289068914400147)
(118, 0.01289068914400147)
(118, 0.01289068914400147)
(116, 0.014920786069067842)
(116, 0.014920786069067842)
(116, 0.014920786069067842)
(115, 0.01603770927535055)
(115, 0.01603770927535055)
(114, 0.017227471311635108)
(114, 0.017227471311635108)
(114, 0.017227471311635108)
(114, 0.017227471311635108)
(112, 0.019841094744370288)
(112, 0.019841094744370288)
(110, 0.022794180883612344)
(110, 0.022794180883612344)
(109, 0.02440877695727191)
(108, 0.026121409853918233)
(108, 0.026121409853918233)
(107, 0.027936743088624462)
(107, 0.027936743088624462)
(106, 0.029859566641115533)
(105, 0.0318947933621571)
(105, 0.0318947933621571)
(104, 0.034047454734599344)
(104, 0.034047454734599344)
(103, 0.036322695961098245)
(103, 0.036322695961098245)
(102, 0.03872577035166435)
(101, 0.04126203298553197)
(100, 0.04393693362340742)
(100, 0.04393693362340742)
(99, 0.046756008847947915)
(99, 0.046756008847947915)
(99, 0.046756008847947915)
(97, 0.05284921077918517)
(97, 0.05284921077918517)
(97, 0.05284921077918517)
(96, 0.056134762834133725)
(96, 0.056134762834133725)
(95, 0.059587318761986086)
(94, 0.06321270307528885)
(94, 0.06321270307528885)
(94, 0.06321270307528885)
(93, 0.06701676278920729)
(93, 0.06701676278920729)
(92, 0.07100535373963698)
(92, 0.07100535373963698)
(91, 0.07518432604527113)
(91, 0.07518432604527113)
(91, 0.07518432604527113)
(90, 0.07955950871822769)
(90, 0.07955950871822769)
(89, 0.08413669343194795)
(88, 0.08892161745938634)
(88, 0.08892161745938634)
(88, 0.08892161745938634)
(88, 0.08892161745938634)
(87, 0.09391994579900442)
(87, 0.09391994579900442)
(86, 0.09913725251074738)
(86, 0.09913725251074738)
(86, 0.09913725251074738)
(85, 0.10457900128900145)
