(('1970', '03', '97520'), -0.9354838709677424)
(('1970', '03', '97530'), -1.4659946236559123)
(('1970', '03', '98040'), -1.6107526881720422)
(('1970', '03', '98200'), -0.5666666666666667)
(('1970', '03', '98210'), -0.5612903225806452)
(('1970', '03', '98260'), -0.6354838709677418)
(('1970', '03', '98290'), -1.394623655913978)
(('1970', '03', '98400'), -1.119354838709677)
(('1970', '03', '98460'), -0.9720430107526876)
(('1970', '03', '99270'), -2.0254032258064525)
(('1970', '03', '99450'), -1.7489247311827953)
(('1970', '04', '102190'), 1.2033333333333334)
(('1970', '04', '102540'), 1.0022222222222221)
(('1970', '04', '103050'), 1.5311111111111113)
(('1970', '04', '103080'), 1.9855555555555555)
(('1970', '04', '103090'), 0.6400000000000001)
(('1970', '04', '103410'), -0.30499999999999944)
(('1970', '04', '104120'), 0.35777777777777797)
(('1970', '04', '104530'), 0.9444444444444448)
(('1970', '04', '105200'), 0.7388888888888889)
(('1970', '04', '105230'), 0.7511111111111112)
(('1970', '04', '105260'), 0.9349999999999994)
(('1970', '04', '105360'), 1.8333333333333333)
(('1970', '04', '105370'), 1.9677777777777776)
(('1970', '04', '105450'), 1.9066666666666656)
(('1970', '04', '106100'), 1.8311111111111111)
(('1970', '04', '106270'), 1.5899999999999996)
(('1970', '04', '106580'), 1.3955555555555554)
(('1970', '04', '107120'), 2.050867052023121)
(('1970', '04', '107180'), 1.6977777777777776)
(('1970', '04', '107270'), 1.5644444444444445)
(('1970', '04', '107330'), 1.6866666666666665)
(('1970', '04', '107400'), 2.0433333333333326)
(('1970', '04', '107440'), -0.018410041841003665)
(('1970', '04', '108100'), 1.0999999999999999)
(('1970', '04', '108110'), 2.3344444444444448)
(('1970', '04', '108300'), 0.5783333333333333)
(('1970', '04', '108320'), 0.7340782122905032)
(('1970', '04', '112080'), -0.6911111111111111)
(('1970', '04', '112170'), -0.40111111111111103)
(('1970', '04', '112510'), -2.1077777777777786)
(('1970', '04', '113100'), -0.14222222222222222)
(('1970', '04', '113410'), -1.4616666666666673)
(('1970', '04', '114010'), 1.8422222222222226)
(('1970', '04', '114270'), 0.33666666666666645)
(('1970', '04', '114330'), -1.0677777777777775)
(('1970', '04', '114510'), -0.2722222222222219)
(('1970', '04', '115230'), 0.7158333333333334)
(('1970', '04', '116240'), 1.3233333333333335)
(('1970', '04', '116430'), 1.241111111111111)
(('1970', '04', '116480'), 1.205555555555555)
(('1970', '04', '116500'), 1.3066666666666666)
(('1970', '04', '117160'), 0.48555555555555596)
(('1970', '04', '117330'), -0.4188888888888889)
(('1970', '04', '117440'), 1.2333333333333334)
(('1970', '04', '122330'), -1.7122222222222219)
(('1970', '04', '122360'), -3.31888888888889)
(('1970', '04', '123070'), -1.1155555555555559)
(('1970', '04', '123250'), -0.5866666666666668)
(('1970', '04', '123480'), -1.576666666666667)
(('1970', '04', '124020'), -0.9183333333333332)
(('1970', '04', '124110'), 0.7188888888888892)
(('1970', '04', '124390'), -1.0172222222222222)
(('1970', '04', '125450'), -1.699166666666667)
(('1970', '04', '126300'), 1.5333333333333334)
(('1970', '04', '126460'), 0.5066666666666669)
(('1970', '04', '127140'), -0.5144444444444444)
(('1970', '04', '127220'), 0.7355555555555559)
(('1970', '04', '127240'), 1.4177777777777776)
(('1970', '04', '127310'), 0.5011111111111106)
(('1970', '04', '127380'), 0.9333333333333333)
(('1970', '04', '127620'), -0.4233333333333332)
(('1970', '04', '128510'), 0.9644444444444444)
(('1970', '04', '128590'), 0.381111111111111)
(('1970', '04', '132180'), -2.3958333333333313)
(('1970', '04', '132240'), -0.37000000000000005)
(('1970', '04', '133050'), -1.6177777777777769)
(('1970', '04', '133200'), -0.02222222222222225)
(('1970', '04', '133230'), -0.5511111111111113)
(('1970', '04', '133470'), -0.8455555555555558)
(('1970', '04', '134090'), -0.06222222222222236)
(('1970', '04', '134100'), 0.19666666666666655)
(('1970', '04', '134110'), -0.8466666666666682)
(('1970', '04', '134150'), -0.4433333333333329)
(('1970', '04', '134520'), -1.1222222222222222)
(('1970', '04', '135380'), -1.2833333333333332)
(('1970', '04', '135440'), -1.249583333333336)
(('1970', '04', '136010'), 0.8022222222222221)
(('1970', '04', '136090'), 0.3755555555555556)
(('1970', '04', '136360'), 0.10222222222222213)
(('1970', '04', '136420'), -0.15666666666666623)
(('1970', '04', '137030'), -0.16666666666666655)
(('1970', '04', '137080'), 0.8555555555555554)
(('1970', '04', '137100'), 1.6266666666666674)
(('1970', '04', '137110'), 1.02)
(('1970', '04', '137560'), -1.367777777777778)
(('1970', '04', '138240'), 0.8200477326968977)
(('1970', '04', '138270'), 0.6255555555555554)
(('1970', '04', '139110'), -0.2666666666666669)
(('1970', '04', '139200'), 0.2688888888888888)
(('1970', '04', '139340'), -0.11047619047619055)
(('1970', '04', '139540'), -0.29111111111111115)
(('1970', '04', '140200'), 0.1793296089385476)
(('1970', '04', '140360'), -1.2008333333333345)
(('1970', '04', '140480'), -0.40513888888889027)
(('1970', '04', '140490'), 0.01111111111111112)
(('1970', '04', '140500'), 0.3433333333333333)
(('1970', '04', '142030'), -0.9466666666666659)
(('1970', '04', '143440'), -0.7199999999999999)
(('1970', '04', '144160'), -1.6555555555555566)
(('1970', '04', '144300'), -1.8291666666666662)
(('1970', '04', '145280'), -0.95)
(('1970', '04', '145340'), -2.1899999999999995)
(('1970', '04', '146070'), 0.02555555555555519)
(('1970', '04', '146380'), -1.5666666666666669)
(('1970', '04', '147100'), -1.4116666666666673)
(('1970', '04', '147460'), -2.097777777777778)
(('1970', '04', '147570'), -2.70208333333333)
(('1970', '04', '148050'), -2.2124999999999995)
(('1970', '04', '148300'), -2.116666666666667)
(('1970', '04', '148350'), -2.080000000000001)
(('1970', '04', '149160'), -1.4071129707112968)
(('1970', '04', '149570'), -3.015)
(('1970', '04', '151220'), -0.8366666666666667)
(('1970', '04', '151290'), -1.6509523809523827)
(('1970', '04', '151550'), -1.6766666666666672)
(('1970', '04', '154720'), -2.8400000000000007)
(('1970', '04', '155900'), -2.555555555555555)
(('1970', '04', '155910'), -2.75)
(('1970', '04', '155940'), -3.321666666666666)
(('1970', '04', '156730'), -1.7366666666666668)
(('1970', '04', '156770'), -2.2677777777777766)
(('1970', '04', '157720'), -1.6377777777777778)
(('1970', '04', '157860'), -1.94)
(('1970', '04', '157930'), -2.4977777777777765)
(('1970', '04', '158750'), -2.0277777777777786)
(('1970', '04', '158850'), -4.374166666666669)
(('1970', '04', '159770'), -2.4122222222222223)
(('1970', '04', '159970'), -4.047499999999999)
(('1970', '04', '160740'), -2.1989637305699476)
(('1970', '04', '160790'), -2.096666666666667)
(('1970', '04', '160960'), -1.0059701492537312)
(('1970', '04', '161770'), -1.7155555555555553)
(('1970', '04', '161790'), -1.178888888888889)
(('1970', '04', '161940'), -1.1597484276729568)
(('1970', '04', '162860'), -2.4320833333333343)
(('1970', '04', '162880'), -1.3300000000000003)
(('1970', '04', '162970'), -1.6488888888888888)
(('1970', '04', '162980'), -1.728888888888889)
(('1970', '04', '163920'), -2.1288888888888886)
(('1970', '04', '163950'), -2.4012499999999997)
(('1970', '04', '166810'), -3.2744444444444443)
(('1970', '04', '166870'), -4.636666666666669)
(('1970', '04', '167710'), -4.048333333333335)
(('1970', '04', '167860'), -5.399166666666671)
(('1970', '04', '167980'), -3.9341666666666666)
(('1970', '04', '169880'), -3.353333333333335)
(('1970', '04', '169930'), -3.3244444444444436)
(('1970', '04', '170670'), -1.1044444444444443)
(('1970', '04', '170850'), -2.699999999999999)
(('1970', '04', '171810'), -2.3544444444444452)
(('1970', '04', '171920'), -3.9703910614525135)
(('1970', '04', '172790'), -2.559583333333331)
(('1970', '04', '173810'), -1.5922222222222218)
(('1970', '04', '173960'), -2.8688888888888915)
(('1970', '04', '178740'), -3.9733333333333323)
(('1970', '04', '178790'), -5.0525)
(('1970', '04', '179950'), -7.407499999999996)
(('1970', '04', '180750'), -4.387500000000001)
(('1970', '04', '180940'), -6.067454798331014)
(('1970', '04', '181890'), -4.035555555555554)
(('1970', '04', '181900'), -4.299999999999999)
(('1970', '04', '182720'), -3.74)
(('1970', '04', '182930'), -5.375833333333332)
(('1970', '04', '183760'), -4.020833333333337)
(('1970', '04', '183980'), -3.925555555555555)
(('1970', '04', '188800'), -5.53888888888889)
(('1970', '04', '188830'), -6.234999999999997)
(('1970', '04', '189780'), -6.904166666666669)
(('1970', '04', '191900'), -7.264166666666666)
(('1970', '04', '192710'), -5.5555555555555545)
(('1970', '04', '192830'), -7.379999999999996)
(('1970', '04', '52230'), 2.975)
(('1970', '04', '52550'), 4.0699999999999985)
(('1970', '04', '53200'), 2.8300000000000005)
(('1970', '04', '53250'), 3.591111111111111)
(('1970', '04', '53260'), 2.794166666666667)
(('1970', '04', '53360'), 3.765833333333333)
(('1970', '04', '53430'), 3.977777777777777)
(('1970', '04', '53470'), 4.45888888888889)
(('1970', '04', '53540'), 3.841111111111111)
(('1970', '04', '53560'), 3.5122222222222224)
(('1970', '04', '53650'), 3.9077777777777776)
(('1970', '04', '54230'), 2.4000000000000004)
(('1970', '04', '54300'), 3.4188888888888895)
(('1970', '04', '54390'), 3.186666666666667)
(('1970', '04', '54550'), 3.0523809523809526)
(('1970', '04', '55570'), 2.095)
(('1970', '04', '62030'), 4.039999999999998)
(('1970', '04', '62080'), 4.368888888888889)
(('1970', '04', '62180'), 3.3377777777777777)
(('1970', '04', '62190'), 2.6516666666666664)
(('1970', '04', '62410'), 2.6352367688022276)
(('1970', '04', '62560'), 3.1022222222222227)
(('1970', '04', '63050'), 3.0625000000000018)
(('1970', '04', '63220'), 2.5820833333333324)
(('1970', '04', '63230'), 2.881111111111111)
(('1970', '04', '63340'), 3.466666666666667)
(('1970', '04', '63440'), 2.6544444444444446)
(('1970', '04', '63450'), 2.2200000000000006)
(('1970', '04', '63500'), 2.78)
(('1970', '04', '63530'), 2.542222222222222)
(('1970', '04', '63630'), 3.2988888888888885)
(('1970', '04', '64020'), 2.579444444444445)
(('1970', '04', '64030'), 4.437777777777778)
(('1970', '04', '64130'), 3.826666666666667)
(('1970', '04', '64400'), 2.8617469879518067)
(('1970', '04', '64520'), 2.3816666666666677)
(('1970', '04', '65130'), 3.313333333333334)
(('1970', '04', '65160'), 2.79597222222222)
(('1970', '04', '65360'), 2.9744444444444444)
(('1970', '04', '65450'), 3.0122222222222224)
(('1970', '04', '66120'), 2.00125)
(('1970', '04', '66320'), 3.4488888888888884)
(('1970', '04', '66410'), 3.027638888888888)
(('1970', '04', '66470'), 3.2477777777777774)
(('1970', '04', '66600'), 2.218333333333333)
(('1970', '04', '68550'), 1.6375)
(('1970', '04', '71180'), 2.7458333333333327)
(('1970', '04', '71380'), 2.9239999999999995)
(('1970', '04', '71420'), 3.1255555555555556)
(('1970', '04', '71430'), 2.608055555555556)
(('1970', '04', '71470'), 2.4444444444444438)
(('1970', '04', '72070'), 2.9466666666666663)
(('1970', '04', '72120'), 2.158888888888889)
(('1970', '04', '72150'), 2.891111111111111)
(('1970', '04', '72290'), 2.2944444444444443)
(('1970', '04', '72300'), 2.39)
(('1970', '04', '72400'), 2.394444444444444)
(('1970', '04', '72450'), 1.9488888888888887)
(('1970', '04', '73090'), 2.262222222222222)
(('1970', '04', '73250'), 1.8400000000000003)
(('1970', '04', '73430'), 0.6283333333333336)
(('1970', '04', '73470'), 1.3211111111111113)
(('1970', '04', '73660'), 1.0811111111111111)
(('1970', '04', '74080'), 2.1122222222222224)
(('1970', '04', '74180'), 1.887203791469194)
(('1970', '04', '74240'), 2.2311111111111104)
(('1970', '04', '74350'), 1.1977777777777778)
(('1970', '04', '74390'), 1.5333333333333334)
(('1970', '04', '74420'), 1.461111111111111)
(('1970', '04', '74440'), 1.5066666666666664)
(('1970', '04', '74460'), 1.1437499999999996)
(('1970', '04', '74470'), 2.7599999999999993)
(('1970', '04', '74480'), 3.1577777777777776)
(('1970', '04', '74490'), 2.052222222222222)
(('1970', '04', '74530'), 1.8177777777777777)
(('1970', '04', '74630'), 2.2455555555555553)
(('1970', '04', '75040'), 2.6791666666666667)
(('1970', '04', '75100'), 2.235555555555556)
(('1970', '04', '75140'), 3.521111111111112)
(('1970', '04', '75240'), 2.690833333333333)
(('1970', '04', '75380'), 2.7844444444444445)
(('1970', '04', '75400'), 3.454444444444445)
(('1970', '04', '76000'), 3.5622222222222217)
(('1970', '04', '76160'), 3.5788888888888892)
(('1970', '04', '76380'), 3.4588888888888882)
(('1970', '04', '76430'), 3.5588888888888897)
(('1970', '04', '76470'), 2.7612499999999995)
(('1970', '04', '76530'), 3.169999999999999)
(('1970', '04', '77170'), 3.405555555555557)
(('1970', '04', '77180'), 1.6233333333333329)
(('1970', '04', '77220'), 1.8457142857142856)
(('1970', '04', '78140'), 3.0099999999999985)
(('1970', '04', '78240'), 3.2333333333333347)
(('1970', '04', '78250'), 2.68)
(('1970', '04', '78390'), 2.8733333333333335)
(('1970', '04', '78400'), 2.579722222222223)
(('1970', '04', '79580'), 2.106111111111111)
(('1970', '04', '81010'), 2.628888888888888)
(('1970', '04', '81060'), 2.6027777777777774)
(('1970', '04', '81210'), 2.561111111111111)
(('1970', '04', '81220'), 2.6611111111111114)
(('1970', '04', '81340'), 2.2633333333333328)
(('1970', '04', '81540'), 2.7399999999999998)
(('1970', '04', '81560'), 2.101666666666667)
(('1970', '04', '82000'), 1.9616666666666664)
(('1970', '04', '82010'), 2.0444444444444447)
(('1970', '04', '82110'), 2.1599999999999993)
(('1970', '04', '82190'), 2.2224999999999997)
(('1970', '04', '82230'), 2.0044444444444456)
(('1970', '04', '82260'), 1.3077777777777773)
(('1970', '04', '82380'), 2.009999999999999)
(('1970', '04', '82540'), 1.358659217877095)
(('1970', '04', '83050'), 1.7688888888888892)
(('1970', '04', '83090'), 1.9877777777777772)
(('1970', '04', '83130'), 1.7244444444444447)
(('1970', '04', '83210'), 2.0466666666666673)
(('1970', '04', '83230'), 2.317777777777778)
(('1970', '04', '83240'), 2.0622222222222226)
(('1970', '04', '83280'), 2.032222222222223)
(('1970', '04', '83320'), 2.0122222222222224)
(('1970', '04', '83340'), 1.3977777777777778)
(('1970', '04', '83440'), 1.6144444444444448)
(('1970', '04', '83540'), 1.311111111111111)
(('1970', '04', '84020'), 2.964444444444445)
(('1970', '04', '84060'), 1.8133333333333335)
(('1970', '04', '84310'), 1.5488888888888896)
(('1970', '04', '84390'), 1.9408045977011494)
(('1970', '04', '84580'), 1.1741666666666668)
(('1970', '04', '85040'), 2.0911111111111116)
(('1970', '04', '85130'), 2.9422222222222225)
(('1970', '04', '85160'), 2.781111111111111)
(('1970', '04', '85220'), 2.445555555555556)
(('1970', '04', '85240'), 2.322114047287899)
(('1970', '04', '85250'), 3.6888888888888896)
(('1970', '04', '85450'), 1.8533333333333335)
(('1970', '04', '85520'), 1.3527777777777779)
(('1970', '04', '86090'), 3.1033333333333335)
(('1970', '04', '86200'), 2.672222222222222)
(('1970', '04', '86330'), 2.7377777777777776)
(('1970', '04', '86370'), 2.199027777777777)
(('1970', '04', '86470'), 2.604444444444445)
(('1970', '04', '86480'), 1.9443055555555557)
(('1970', '04', '87150'), 1.145416666666667)
(('1970', '04', '87400'), 2.706666666666666)
(('1970', '04', '87450'), 0.7704166666666669)
(('1970', '04', '87540'), 2.4122222222222223)
(('1970', '04', '89240'), 1.7758333333333338)
(('1970', '04', '91130'), 2.284444444444444)
(('1970', '04', '91370'), 1.2733333333333337)
(('1970', '04', '91520'), 1.7555555555555549)
(('1970', '04', '92030'), 2.463333333333333)
(('1970', '04', '92100'), 2.085555555555555)
(('1970', '04', '92170'), 1.4166666666666663)
(('1970', '04', '92400'), 2.2075000000000005)
(('1970', '04', '93220'), 2.102166666666667)
(('1970', '04', '93360'), 1.46)
(('1970', '04', '93580'), 1.6288888888888886)
(('1970', '04', '94050'), 2.0822222222222218)
(('1970', '04', '94140'), 2.377777777777778)
(('1970', '04', '94170'), 1.4044692737430162)
(('1970', '04', '94180'), 1.9300000000000006)
(('1970', '04', '94410'), 0.9433333333333334)
(('1970', '04', '94430'), 1.984444444444444)
(('1970', '04', '94580'), 1.0444444444444443)
(('1970', '04', '95020'), 2.587777777777778)
(('1970', '04', '95160'), 2.262222222222222)
(('1970', '04', '95350'), 2.2622222222222224)
(('1970', '04', '95490'), 1.5577777777777777)
(('1970', '04', '95500'), 1.8933333333333338)
(('1970', '04', '96030'), 2.4955555555555553)
(('1970', '04', '96230'), 2.857777777777779)
(('1970', '04', '96310'), 2.9066666666666663)
(('1970', '04', '96350'), 2.0586111111111105)
(('1970', '04', '96370'), 3.0633333333333326)
(('1970', '04', '97110'), 1.699166666666668)
(('1970', '04', '97120'), 2.833333333333333)
(('1970', '04', '97150'), 3.0744444444444445)
(('1970', '04', '97180'), 2.4577777777777783)
(('1970', '04', '97190'), 2.7533333333333334)
(('1970', '04', '97200'), 2.434861111111112)
(('1970', '04', '97210'), 2.728888888888889)
(('1970', '04', '97260'), 2.3008333333333333)
(('1970', '04', '97390'), 2.0104166666666665)
(('1970', '04', '97520'), 2.6622222222222223)
(('1970', '04', '97530'), 1.8997222222222228)
(('1970', '04', '98040'), 1.7322222222222239)
(('1970', '04', '98200'), 2.9955555555555553)
(('1970', '04', '98210'), 2.975555555555556)
(('1970', '04', '98260'), 2.5888888888888895)
(('1970', '04', '98290'), 1.6611111111111112)
(('1970', '04', '98400'), 2.5655555555555556)
(('1970', '04', '98460'), 2.355000000000001)
(('1970', '04', '99270'), 0.5230125523012551)
(('1970', '04', '99450'), 0.5788888888888889)
(('1970', '05', '102190'), 11.319354838709678)
(('1970', '05', '102540'), 10.724731182795693)
(('1970', '05', '103050'), 11.230107526881717)
(('1970', '05', '103080'), 11.71505376344086)
(('1970', '05', '103090'), 9.427419354838715)
(('1970', '05', '103410'), 8.129032258064518)
(('1970', '05', '104120'), 9.607526881720425)
(('1970', '05', '104530'), 10.559139784946236)
(('1970', '05', '105200'), 10.115053763440859)
(('1970', '05', '105230'), 10.109677419354838)
(('1970', '05', '105260'), 9.377419354838711)
(('1970', '05', '105360'), 10.946236559139784)
(('1970', '05', '105370'), 11.186021505376344)
(('1970', '05', '105450'), 11.295698924731182)
(('1970', '05', '106100'), 10.644086021505377)
(('1970', '05', '106270'), 10.530107526881721)
(('1970', '05', '106580'), 9.993548387096775)
(('1970', '05', '107120'), 9.609340659340667)
(('1970', '05', '107180'), 10.009677419354837)
(('1970', '05', '107270'), 9.098924731182796)
(('1970', '05', '107330'), 7.0505376344086015)
(('1970', '05', '107400'), 9.325806451612904)
(('1970', '05', '107440'), 4.126612903225806)
(('1970', '05', '108100'), 6.895161290322585)
(('1970', '05', '108110'), 10.163440860215054)
(('1970', '05', '108300'), 3.9806451612903224)
(('1970', '05', '108320'), 4.970430107526883)
(('1970', '05', '112080'), 7.293548387096775)
(('1970', '05', '112170'), 9.204301075268818)
(('1970', '05', '112510'), 7.212903225806455)
(('1970', '05', '113100'), 9.348387096774191)
(('1970', '05', '113410'), 7.195161290322578)
(('1970', '05', '114010'), 11.133333333333331)
(('1970', '05', '114270'), 9.37741935483871)
(('1970', '05', '114330'), 7.906451612903229)
(('1970', '05', '114510'), 9.047311827956989)
(('1970', '05', '115230'), 8.6758064516129)
(('1970', '05', '116240'), 10.308602150537636)
(('1970', '05', '116430'), 10.10537634408602)
(('1970', '05', '116480'), 9.987096774193553)
(('1970', '05', '116500'), 10.1752688172043)
(('1970', '05', '117160'), 7.165188172043003)
(('1970', '05', '117330'), 4.992473118279571)
(('1970', '05', '117440'), 9.256989247311827)
(('1970', '05', '122330'), 7.477419354838705)
(('1970', '05', '122360'), 5.76989247311828)
(('1970', '05', '123070'), 7.838709677419358)
(('1970', '05', '123250'), 8.986021505376344)
(('1970', '05', '123480'), 7.202150537634408)
(('1970', '05', '124020'), 7.583870967741936)
(('1970', '05', '124110'), 9.493548387096775)
(('1970', '05', '124390'), 7.6483870967741945)
(('1970', '05', '125450'), 7.112903225806451)
(('1970', '05', '126300'), 10.17311827956989)
(('1970', '05', '126460'), 9.341935483870968)
(('1970', '05', '127140'), 5.33763440860215)
(('1970', '05', '127220'), 9.111827956989243)
(('1970', '05', '127240'), 9.318279569892475)
(('1970', '05', '127310'), 7.177016129032258)
(('1970', '05', '127380'), 8.54838709677419)
(('1970', '05', '127620'), 4.935483870967742)
(('1970', '05', '128510'), 8.46774193548387)
(('1970', '05', '128590'), 8.058064516129033)
(('1970', '05', '132180'), 5.496774193548386)
(('1970', '05', '132240'), 8.389247311827958)
(('1970', '05', '133050'), 7.684946236559139)
(('1970', '05', '133200'), 9.134408602150538)
(('1970', '05', '133230'), 8.034408602150538)
(('1970', '05', '133470'), 7.698924731182793)
(('1970', '05', '134090'), 8.824731182795697)
(('1970', '05', '134100'), 9.688172043010756)
(('1970', '05', '134110'), 7.567967698519513)
(('1970', '05', '134150'), 8.6505376344086)
(('1970', '05', '134520'), 7.508602150537633)
(('1970', '05', '135380'), 7.518279569892472)
(('1970', '05', '135440'), 7.191935483870972)
(('1970', '05', '136010'), 9.922580645161291)
(('1970', '05', '136090'), 9.982795698924726)
(('1970', '05', '136360'), 8.935483870967744)
(('1970', '05', '136420'), 9.489247311827956)
(('1970', '05', '137030'), 7.501612903225807)
(('1970', '05', '137080'), 9.946236559139784)
(('1970', '05', '137100'), 11.018279569892469)
(('1970', '05', '137110'), 9.631182795698924)
(('1970', '05', '137560'), 8.087096774193549)
(('1970', '05', '138240'), 8.8036866359447)
(('1970', '05', '138270'), 9.218279569892472)
(('1970', '05', '139110'), 6.079569892473117)
(('1970', '05', '139200'), 7.99784946236559)
(('1970', '05', '139340'), 7.076036866359448)
(('1970', '05', '139540'), 8.574193548387095)
(('1970', '05', '140200'), 4.741397849462365)
(('1970', '05', '140360'), 4.2608870967741925)
(('1970', '05', '140480'), 7.0986559139784955)
(('1970', '05', '140490'), 8.713978494623657)
(('1970', '05', '140500'), 8.996774193548388)
(('1970', '05', '142030'), 7.506451612903226)
(('1970', '05', '143440'), 7.404301075268819)
(('1970', '05', '144160'), 6.932258064516129)
(('1970', '05', '144300'), 6.2959677419354865)
(('1970', '05', '145280'), 8.002150537634408)
(('1970', '05', '145340'), 6.275806451612902)
(('1970', '05', '146070'), 8.710752688172045)
(('1970', '05', '146380'), 7.2268817204301055)
(('1970', '05', '147100'), 7.176612903225805)
(('1970', '05', '147460'), 7.20752688172043)
(('1970', '05', '147570'), 6.062500000000002)
(('1970', '05', '148050'), 6.5435483870967746)
(('1970', '05', '148300'), 6.8505376344085995)
(('1970', '05', '148350'), 6.570967741935484)
(('1970', '05', '149160'), 6.43064516129032)
(('1970', '05', '149570'), 6.012096774193547)
(('1970', '05', '151220'), 6.833333333333333)
(('1970', '05', '151290'), 4.435483870967743)
(('1970', '05', '151550'), 5.4766129032258055)
(('1970', '05', '154720'), 5.573118279569897)
(('1970', '05', '155900'), 6.356989247311829)
(('1970', '05', '155910'), 6.040860215053762)
(('1970', '05', '155940'), 5.245161290322577)
(('1970', '05', '156730'), 7.680645161290324)
(('1970', '05', '156770'), 7.254838709677416)
(('1970', '05', '157720'), 7.706451612903226)
(('1970', '05', '157860'), 8.073118279569892)
(('1970', '05', '157930'), 6.209677419354839)
(('1970', '05', '158750'), 7.796774193548389)
(('1970', '05', '158850'), 4.651612903225806)
(('1970', '05', '159770'), 6.8236559139784925)
(('1970', '05', '159970'), 4.907258064516129)
(('1970', '05', '160740'), 5.797580645161292)
(('1970', '05', '160790'), 7.851612903225808)
(('1970', '05', '160960'), 8.590551181102363)
(('1970', '05', '161770'), 6.076344086021504)
(('1970', '05', '161790'), 7.621505376344084)
(('1970', '05', '161940'), 8.23165322580645)
(('1970', '05', '162860'), 5.735309973045818)
(('1970', '05', '162880'), 7.960215053763439)
(('1970', '05', '162970'), 7.773118279569891)
(('1970', '05', '162980'), 7.995698924731186)
(('1970', '05', '163920'), 6.2236559139784955)
(('1970', '05', '163950'), 5.995967741935485)
(('1970', '05', '166810'), 5.259139784946239)
(('1970', '05', '166870'), 3.9370967741935483)
(('1970', '05', '167710'), 4.54516129032258)
(('1970', '05', '167860'), 3.236290322580646)
(('1970', '05', '167980'), 4.970967741935485)
(('1970', '05', '169880'), 6.347580645161289)
(('1970', '05', '169930'), 6.6258064516129025)
(('1970', '05', '170850'), 7.818279569892473)
(('1970', '05', '171810'), 7.090322580645161)
(('1970', '05', '171820'), 5.389919354838709)
(('1970', '05', '171920'), 6.161290322580645)
(('1970', '05', '172790'), 6.060483870967743)
(('1970', '05', '173810'), 8.217204301075272)
(('1970', '05', '173960'), 7.056140350877194)
(('1970', '05', '178740'), 5.361290322580647)
(('1970', '05', '178790'), 4.318548387096774)
(('1970', '05', '179950'), 2.971774193548387)
(('1970', '05', '180750'), 5.506451612903224)
(('1970', '05', '180940'), 3.5427994616419927)
(('1970', '05', '181890'), 6.612903225806452)
(('1970', '05', '181900'), 6.930107526881718)
(('1970', '05', '182720'), 5.750806451612903)
(('1970', '05', '182930'), 4.521774193548387)
(('1970', '05', '183760'), 5.5193548387096785)
(('1970', '05', '183980'), 6.5021505376344075)
(('1970', '05', '188800'), 4.3139784946236555)
(('1970', '05', '188830'), 2.447580645161291)
(('1970', '05', '189780'), 3.5048387096774185)
(('1970', '05', '191900'), 3.0040322580645165)
(('1970', '05', '192710'), 5.224731182795698)
(('1970', '05', '192830'), 3.556451612903225)
(('1970', '05', '52230'), 10.185483870967742)
(('1970', '05', '52550'), 11.937634408602143)
(('1970', '05', '53200'), 9.264516129032259)
(('1970', '05', '53250'), 10.789247311827959)
(('1970', '05', '53260'), 9.17782258064516)
(('1970', '05', '53360'), 10.88629032258064)
(('1970', '05', '53430'), 11.509677419354837)
(('1970', '05', '53470'), 12.527956989247311)
(('1970', '05', '53540'), 11.539784946236562)
(('1970', '05', '53560'), 11.78494623655914)
(('1970', '05', '53650'), 11.309677419354834)
(('1970', '05', '54230'), 7.470967741935485)
(('1970', '05', '54300'), 9.963440860215053)
(('1970', '05', '54390'), 9.65268817204301)
(('1970', '05', '54550'), 11.02991452991453)
(('1970', '05', '55570'), 6.5072580645161295)
(('1970', '05', '62030'), 12.038709677419359)
(('1970', '05', '62080'), 13.044086021505375)
(('1970', '05', '62180'), 11.138575268817199)
(('1970', '05', '62190'), 10.383870967741938)
(('1970', '05', '62410'), 10.784946236559138)
(('1970', '05', '62560'), 12.074193548387095)
(('1970', '05', '63050'), 10.730510752688177)
(('1970', '05', '63220'), 10.275303643724698)
(('1970', '05', '63230'), 11.308602150537634)
(('1970', '05', '63340'), 12.06021505376344)
(('1970', '05', '63440'), 11.418279569892475)
(('1970', '05', '63450'), 10.794623655913975)
(('1970', '05', '63500'), 11.358064516129033)
(('1970', '05', '63530'), 11.360215053763438)
(('1970', '05', '63630'), 11.907526881720429)
(('1970', '05', '64020'), 8.589784946236557)
(('1970', '05', '64030'), 11.711827956989248)
(('1970', '05', '64130'), 11.179569892473118)
(('1970', '05', '64400'), 9.997345132743359)
(('1970', '05', '64520'), 10.077419354838709)
(('1970', '05', '65130'), 10.494623655913978)
(('1970', '05', '65160'), 9.895430107526888)
(('1970', '05', '65360'), 10.239784946236563)
(('1970', '05', '65450'), 10.39784946236559)
(('1970', '05', '66120'), 6.918951612903224)
(('1970', '05', '66320'), 9.2752688172043)
(('1970', '05', '66410'), 8.628360215053771)
(('1970', '05', '66470'), 8.983870967741938)
(('1970', '05', '66600'), 5.691129032258067)
(('1970', '05', '68550'), 7.488709677419354)
(('1970', '05', '71180'), 10.404838709677419)
(('1970', '05', '71380'), 11.412258064516124)
(('1970', '05', '71420'), 12.01397849462365)
(('1970', '05', '71430'), 11.187365591397846)
(('1970', '05', '71470'), 10.883870967741933)
(('1970', '05', '72070'), 12.295698924731186)
